,BGT,difficulty,power
997,7.0,270597346,1.0
998,9.0,270597346,1.0
999,1.0,274825429,1.0
1000,26.0,266237134,1.0
1001,7.0,266237134,1.0
1002,23.0,257917223,1.0
1003,3.0,261947179,1.0
1004,6.0,266040103,1.0
1005,2.0,270196979,1.0
1006,8.0,270196979,1.0
1007,7.0,270196979,1.0
1008,41.0,253309667,1.0
1009,6.0,257267630,1.0
1010,14.0,253247823,1.0
1011,4.0,257204820,1.0
1012,9.0,257204820,1.0
1013,8.0,257204820,1.0
1014,13.0,257204820,1.0
1015,7.0,257204820,1.0
1016,13.0,257204820,1.0
1017,7.0,257204820,1.0
1018,1.0,261223645,1.0
1019,4.0,265305264,1.0
1020,4.0,269450658,1.0
1021,17.0,265240491,1.0
1022,12.0,265240491,1.0
1023,20.0,261096108,1.0
1024,9.0,261096108,1.0
1025,15.0,257016481,1.0
1026,12.0,257016481,1.0
1027,2.0,261032363,1.0
1028,3.0,265110993,1.0
1029,3.0,269253352,1.0
1030,5.0,273460435,1.0
1031,4.0,277733254,1.0
1032,3.0,282072836,1.0
1033,17.0,277665447,1.0
1034,6.0,282003969,1.0
1035,12.0,282003969,1.0
1036,23.0,273191344,1.0
1037,10.0,273191344,1.0
1038,20.0,268922729,1.0
1039,13.0,268922729,1.0
1040,4.0,273124646,1.0
1041,3.0,277392218,1.0
1042,2.0,281726471,1.0
1043,12.0,281726471,1.0
1044,1.0,286128447,1.0
1045,23.0,277186933,1.0
1046,14.0,272855887,1.0
1047,7.0,272855887,1.0
1048,8.0,272855887,1.0
1049,28.0,260065767,1.0
1050,9.0,260065767,1.0
1051,18.0,256002239,1.0
1052,15.0,252002204,1.0
1053,20.0,248064669,1.0
1054,2.0,251940679,1.0
1055,6.0,255877252,1.0
1056,7.0,255877252,1.0
1057,3.0,259875334,1.0
1058,1.0,263935886,1.0
1059,48.0,243315894,1.0
1060,2.0,247117704,1.0
1061,13.0,247117704,1.0
1062,7.0,247117704,1.0
1063,10.0,247117704,1.0
1064,11.0,247117704,1.0
1065,12.0,247117704,1.0
1066,1.0,250978918,1.0
1067,3.0,254900463,1.0
1068,5.0,258883282,1.0
1069,14.0,254838230,1.0
1070,13.0,254838230,1.0
1071,31.0,242892687,1.0
1072,2.0,246687885,1.0
1073,11.0,246687885,1.0
1074,9.0,246687885,1.0
1075,4.0,250542383,1.0
1076,6.0,254457107,1.0
1077,10.0,254457107,1.0
1078,3.0,258432999,1.0
1079,35.0,242280936,1.0
1080,1.0,246066575,1.0
1081,1.0,249911365,1.0
1082,15.0,246006499,1.0
1083,1.0,249850350,1.0
1084,24.0,242042526,1.0
1085,1.0,245824440,1.0
1086,6.0,249665446,1.0
1087,2.0,253566468,1.0
1088,11.0,253566468,1.0
1089,3.0,257528444,1.0
1090,12.0,257528444,1.0
1091,4.0,261552325,1.0
1092,2.0,265639080,1.0
1093,2.0,269789690,1.0
1094,4.0,274005153,1.0
1095,2.0,278286483,1.0
1096,7.0,278286483,1.0
1097,7.0,278286483,1.0
1098,1.0,282634709,1.0
1099,7.0,282634709,1.0
1100,16.0,278218541,1.0
1101,17.0,273871376,1.0
1102,4.0,278150616,1.0
1103,6.0,282496719,1.0
1104,30.0,269254685,1.0
1105,6.0,273461789,1.0
1106,11.0,273461789,1.0
1107,23.0,264916108,1.0
1108,4.0,269055422,1.0
1109,5.0,273259412,1.0
1110,1.0,277529090,1.0
1111,8.0,277529090,1.0
1112,9.0,277529090,1.0
1113,1.0,281865482,1.0
1114,1.0,286269630,1.0
1115,3.0,290742592,1.0
1116,5.0,295285445,1.0
1117,3.0,299899280,1.0
1118,18.0,295213353,1.0
1119,19.0,290600644,1.0
1120,7.0,290600644,1.0
1121,5.0,295141279,1.0
1122,22.0,285918114,1.0
1123,21.0,276983172,1.0
1124,11.0,276983172,1.0
1125,4.0,281311034,1.0
1126,1.0,285706518,1.0
1127,10.0,285706518,1.0
1128,8.0,285706518,1.0
1129,4.0,290170682,1.0
1130,8.0,290170682,1.0
1131,23.0,281102848,1.0
1132,11.0,281102848,1.0
1133,6.0,285495080,1.0
1134,10.0,285495080,1.0
1135,26.0,276573358,1.0
1136,1.0,280894816,1.0
1137,18.0,276505834,1.0
1138,2.0,280826237,1.0
1139,5.0,285214146,1.0
1140,14.0,280757674,1.0
1141,3.0,285144512,1.0
1142,1.0,289599895,1.0
1143,9.0,289599895,1.0
1144,4.0,294124893,1.0
1145,7.0,294124893,1.0
1146,22.0,284933490,1.0
1147,2.0,289385575,1.0
1148,17.0,284863925,1.0
1149,6.0,289314923,1.0
1150,8.0,289314923,1.0
1151,17.0,284794377,1.0
1152,5.0,289244289,1.0
1153,1.0,293763731,1.0
1154,26.0,284583614,1.0
1155,2.0,289030232,1.0
1156,2.0,293546329,1.0
1157,19.0,288959667,1.0
1158,7.0,288959667,1.0
1159,10.0,288959667,1.0
1160,2.0,293474661,1.0
1161,15.0,288889119,1.0
1162,2.0,293403011,1.0
1163,4.0,297987433,1.0
1164,27.0,288675325,1.0
1165,12.0,288675325,1.0
1166,2.0,293185876,1.0
1167,25.0,284023817,1.0
1168,9.0,284023817,1.0
1169,8.0,284023817,1.0
1170,1.0,288461689,1.0
1171,7.0,288461689,1.0
1172,1.0,292968902,1.0
1173,25.0,283813623,1.0
1174,9.0,283813623,1.0
1175,10.0,283813623,1.0
1176,4.0,288248210,1.0
1177,10.0,288248210,1.0
1178,4.0,292752088,1.0
1179,12.0,292752088,1.0
1180,2.0,297326339,1.0
1181,15.0,292680614,1.0
1182,16.0,288107479,1.0
1183,3.0,292609158,1.0
1184,4.0,297181176,1.0
1185,11.0,297181176,1.0
1186,3.0,301824631,1.0
1187,5.0,306540640,1.0
1188,23.0,296961245,1.0
1189,3.0,301601264,1.0
1190,31.0,287463704,1.0
1191,2.0,291955324,1.0
1192,3.0,296517125,1.0
1193,7.0,296517125,1.0
1194,2.0,301150205,1.0
1195,3.0,305855676,1.0
1196,7.0,305855676,1.0
1197,5.0,310634670,1.0
1198,6.0,315488336,1.0
1199,7.0,315488336,1.0
1200,1.0,320417841,1.0
1201,3.0,325424369,1.0
1202,11.0,325424369,1.0
1203,8.0,325424369,1.0
1204,13.0,325424369,1.0
1205,18.0,320339613,1.0
1206,37.0,300318387,1.0
1207,24.0,290933437,1.0
1208,9.0,290933437,1.0
1209,1.0,295479271,1.0
1210,9.0,295479271,1.0
1211,13.0,295479271,1.0
1212,22.0,286245543,1.0
1213,6.0,290718129,1.0
1214,16.0,286175658,1.0
1215,4.0,290647152,1.0
1216,13.0,290647152,1.0
1217,31.0,277023066,1.0
1218,2.0,281351551,1.0
1219,1.0,285747668,1.0
1220,7.0,285747668,1.0
1221,12.0,285747668,1.0
1222,11.0,285747668,1.0
1223,1.0,290212475,1.0
1224,3.0,294747044,1.0
1225,2.0,299352466,1.0
1226,3.0,304029848,1.0
1227,10.0,304029848,1.0
1228,35.0,285027982,1.0
1229,1.0,289481544,1.0
1230,8.0,289481544,1.0
1231,1.0,294004693,1.0
1232,36.0,275629399,1.0
1233,17.0,271322689,1.0
1234,2.0,275562106,1.0
1235,4.0,279867763,1.0
1236,10.0,279867763,1.0
1237,15.0,275494829,1.0
1238,6.0,279799435,1.0
1239,4.0,284171301,1.0
1240,6.0,288611477,1.0
1241,5.0,293121031,1.0
1242,5.0,297701047,1.0
1243,1.0,302352625,1.0
1244,4.0,307076884,1.0
1245,4.0,311874960,1.0
1246,31.0,297255821,1.0
1247,48.0,274032709,1.0
1248,6.0,278314470,1.0
1249,29.0,265268479,1.0
1250,22.0,256978839,1.0
1251,2.0,260994133,1.0
1252,4.0,265072166,1.0
1253,4.0,269213918,1.0
1254,5.0,273420385,1.0
1255,7.0,273420385,1.0
1256,9.0,273420385,1.0
1257,4.0,277692578,1.0
1258,6.0,282031524,1.0
1259,3.0,286438266,1.0
1260,12.0,286438266,1.0
1261,37.0,268535874,1.0
1262,5.0,272731747,1.0
1263,4.0,276993180,1.0
1264,2.0,281321198,1.0
1265,3.0,285716841,1.0
1266,1.0,290181166,1.0
1267,7.0,290181166,1.0
1268,1.0,294715246,1.0
1269,3.0,299320171,1.0
1270,1.0,303997048,1.0
1271,9.0,303997048,1.0
1272,2.0,308747001,1.0
1273,5.0,313571172,1.0
1274,11.0,313571172,1.0
1275,5.0,318470721,1.0
1276,51.0,288614090,1.0
1277,4.0,293123685,1.0
1278,5.0,297703742,1.0
1279,5.0,302355362,1.0
1280,13.0,302355362,1.0
1281,9.0,302355362,1.0
1282,6.0,307079664,1.0
1283,9.0,307079664,1.0
1284,6.0,311877783,1.0
1285,1.0,316750873,1.0
1286,6.0,321700105,1.0
1287,8.0,321700105,1.0
1288,4.0,326726669,1.0
1289,7.0,326726669,1.0
1290,8.0,326726669,1.0
1291,7.0,326726669,1.0
1292,8.0,326726669,1.0
1293,7.0,326726669,1.0
1294,3.0,331831773,1.0
1295,27.0,321462030,1.0
1296,49.0,291324964,1.0
1297,2.0,295876916,1.0
1298,10.0,295876916,1.0
1299,11.0,295876916,1.0
1300,6.0,300499992,1.0
1301,9.0,300499992,1.0
1302,8.0,300499992,1.0
1303,3.0,305195304,1.0
1304,12.0,305195304,1.0
1305,22.0,295657950,1.0
1306,2.0,300277605,1.0
1307,5.0,304969442,1.0
1308,3.0,309734589,1.0
1309,1.0,314574191,1.0
1310,11.0,314574191,1.0
1311,40.0,294913304,1.0
1312,8.0,294913304,1.0
1313,18.0,290305283,1.0
1314,9.0,290305283,1.0
1315,10.0,290305283,1.0
1316,3.0,294841303,1.0
1317,6.0,299448198,1.0
1318,12.0,299448198,1.0
1319,4.0,304127076,1.0
1320,20.0,299375090,1.0
1321,1.0,304052825,1.0
1322,35.0,285049523,1.0
1323,8.0,285049523,1.0
1324,23.0,276141725,1.0
1325,19.0,271827010,1.0
1326,1.0,276074307,1.0
1327,2.0,280387968,1.0
1328,10.0,280387968,1.0
1329,25.0,271625844,1.0
1330,2.0,275869997,1.0
1331,2.0,280180465,1.0
1332,6.0,284558284,1.0
1333,1.0,289004507,1.0
1334,3.0,293520202,1.0
1335,3.0,298106455,1.0
1336,7.0,298106455,1.0
1337,29.0,284132714,1.0
1338,6.0,288572287,1.0
1339,5.0,293081228,1.0
1340,43.0,270184257,1.0
1341,50.0,244854482,1.0
1342,3.0,248680333,1.0
1343,15.0,244794702,1.0
1344,3.0,248619619,1.0
1345,8.0,248619619,1.0
1346,34.0,236965574,1.0
1347,17.0,233262986,1.0
1348,1.0,236907720,1.0
1349,28.0,225802670,1.0
1350,3.0,229330836,1.0
1351,10.0,229330836,1.0
1352,12.0,229330836,1.0
1353,8.0,229330836,1.0
1354,12.0,229330836,1.0
1355,11.0,229330836,1.0
1356,1.0,232914130,1.0
1357,4.0,236553413,1.0
1358,6.0,240249560,1.0
1359,2.0,244003459,1.0
1360,5.0,247816013,1.0
1361,15.0,243943887,1.0
1362,7.0,243943887,1.0
1363,13.0,243943887,1.0
1364,6.0,247755510,1.0
1365,2.0,251626689,1.0
1366,2.0,255558356,1.0
1367,7.0,255558356,1.0
1368,15.0,251565256,1.0
1369,8.0,251565256,1.0
1370,25.0,243703841,1.0
1371,8.0,243703841,1.0
1372,2.0,247511713,1.0
1373,6.0,251379083,1.0
1374,23.0,243523486,1.0
1375,1.0,247328540,1.0
1376,6.0,251193048,1.0
1377,11.0,251193048,1.0
1378,18.0,247268156,1.0
1379,2.0,251131720,1.0
1380,2.0,255055653,1.0
1381,24.0,247085163,1.0
1382,6.0,250945868,1.0
1383,5.0,254866897,1.0
1384,3.0,258849192,1.0
1385,4.0,262893710,1.0
1386,2.0,267001424,1.0
1387,3.0,271173321,1.0
1388,13.0,271173321,1.0
1389,36.0,254224988,1.0
1390,8.0,254224988,1.0
1391,3.0,258197253,1.0
1392,1.0,262231585,1.0
1393,4.0,266328953,1.0
1394,6.0,270490342,1.0
1395,4.0,274716753,1.0
1396,7.0,274716753,1.0
1397,24.0,266131854,1.0
1398,10.0,266131854,1.0
1399,16.0,261973543,1.0
1400,7.0,261973543,1.0
1401,10.0,261973543,1.0
1402,7.0,261973543,1.0
1403,4.0,266066879,1.0
1404,29.0,253594994,1.0
1405,2.0,257557415,1.0
1406,4.0,261581749,1.0
1407,9.0,261581749,1.0
1408,8.0,261581749,1.0
1409,7.0,261581749,1.0
1410,14.0,257494534,1.0
1411,40.0,241401125,1.0
1412,4.0,245173017,1.0
1413,6.0,249003845,1.0
1414,7.0,249003845,1.0
1415,4.0,252894530,1.0
1416,5.0,256846007,1.0
1417,14.0,252832788,1.0
1418,6.0,256783300,1.0
1419,13.0,256783300,1.0
1420,4.0,260795539,1.0
1421,15.0,256720608,1.0
1422,15.0,252709348,1.0
1423,9.0,252709348,1.0
1424,4.0,256657931,1.0
1425,3.0,260668211,1.0
1426,1.0,264741151,1.0
1427,3.0,268877731,1.0
1428,1.0,273078945,1.0
1429,16.0,268812086,1.0
1430,11.0,268812086,1.0
1431,5.0,273012274,1.0
1432,8.0,273012274,1.0
1433,13.0,273012274,1.0
1434,1.0,277278090,1.0
1435,5.0,281610560,1.0
1436,11.0,281610560,1.0
1437,8.0,281610560,1.0
1438,6.0,286010725,1.0
1439,2.0,290479642,1.0
1440,1.0,295018386,1.0
1441,26.0,285799061,1.0
1442,8.0,285799061,1.0
1443,1.0,290264671,1.0
1444,3.0,294800056,1.0
1445,70.0,253343798,1.0
1446,6.0,257302294,1.0
1447,31.0,245241248,1.0
1448,5.0,249073142,1.0
1449,32.0,237397838,1.0
1450,7.0,237397838,1.0
1451,12.0,237397838,1.0
1452,1.0,241107179,1.0
1453,28.0,229805279,1.0
1454,11.0,229805279,1.0
1455,9.0,229805279,1.0
1456,24.0,222623864,1.0
1457,1.0,226102361,1.0
1458,2.0,229635210,1.0
1459,3.0,233223260,1.0
1460,2.0,236867373,1.0
1461,3.0,240568425,1.0
1462,24.0,233050661,1.0
1463,30.0,222126411,1.0
1464,2.0,225597136,1.0
1465,8.0,225597136,1.0
1466,3.0,229122091,1.0
1467,3.0,232702123,1.0
1468,10.0,232702123,1.0
1469,5.0,236338093,1.0
1470,11.0,236338093,1.0
1471,4.0,240030875,1.0
1472,1.0,243781357,1.0
1473,1.0,247590440,1.0
1474,5.0,251459040,1.0
1475,1.0,255388087,1.0
1476,17.0,251397648,1.0
1477,18.0,247469559,1.0
1478,2.0,251336270,1.0
1479,4.0,255263399,1.0
1480,2.0,259251889,1.0
1481,8.0,259251889,1.0
1482,16.0,255201078,1.0
1483,23.0,247226044,1.0
1484,3.0,251088950,1.0
1485,5.0,255012214,1.0
1486,2.0,258996779,1.0
1487,14.0,254949954,1.0
1488,3.0,258933547,1.0
1489,1.0,262979383,1.0
1490,4.0,267088435,1.0
1491,14.0,262915178,1.0
1492,17.0,258807128,1.0
1493,1.0,262850989,1.0
1494,1.0,266958035,1.0
1495,16.0,262786815,1.0
1496,2.0,266892858,1.0
1497,34.0,254382255,1.0
1498,6.0,258356977,1.0
1499,4.0,262393804,1.0
1500,14.0,258293900,1.0
1501,15.0,254258057,1.0
1502,25.0,246312492,1.0
1503,1.0,250161124,1.0
1504,17.0,246252356,1.0
1505,1.0,250100049,1.0
1506,6.0,254007862,1.0
1507,7.0,254007862,1.0
1508,12.0,254007862,1.0
1509,6.0,257976734,1.0
1510,4.0,262007620,1.0
1511,8.0,262007620,1.0
1512,1.0,266101489,1.0
1513,21.0,257785817,1.0
1514,9.0,257785817,1.0
1515,5.0,261813720,1.0
1516,8.0,261813720,1.0
1517,17.0,257722880,1.0
1518,12.0,257722880,1.0
1519,4.0,261749800,1.0
1520,7.0,261749800,1.0
1521,4.0,265839640,1.0
1522,16.0,261685895,1.0
1523,6.0,265774737,1.0
1524,3.0,269927467,1.0
1525,9.0,269927467,1.0
1526,4.0,274145083,1.0
1527,2.0,278428599,1.0
1528,13.0,278428599,1.0
1529,3.0,282779045,1.0
1530,11.0,282779045,1.0
1531,63.0,247431664,1.0
1532,1.0,251297783,1.0
1533,13.0,251297783,1.0
1534,36.0,235591671,1.0
1535,20.0,231910551,1.0
1536,8.0,231910551,1.0
1537,9.0,231910551,1.0
1538,1.0,235534153,1.0
1539,1.0,239214374,1.0
1540,8.0,239214374,1.0
1541,13.0,239214374,1.0
1542,5.0,242952098,1.0
1543,8.0,242952098,1.0
1544,24.0,235359844,1.0
1545,8.0,235359844,1.0
1546,37.0,220649853,1.0
1547,14.0,217202199,1.0
1548,12.0,217202199,1.0
1549,2.0,220595983,1.0
1550,12.0,220595983,1.0
1551,3.0,224042795,1.0
1552,3.0,227543463,1.0
1553,7.0,227543463,1.0
1554,3.0,231098829,1.0
1555,10.0,231098829,1.0
1556,27.0,223876990,1.0
1557,12.0,223876990,1.0
1558,22.0,216880834,1.0
1559,2.0,220269597,1.0
1560,11.0,220269597,1.0
1561,2.0,223711309,1.0
1562,14.0,220215819,1.0
1563,10.0,220215819,1.0
1564,2.0,223656691,1.0
1565,6.0,227151326,1.0
1566,3.0,230700565,1.0
1567,1.0,234305261,1.0
1568,3.0,237966280,1.0
1569,8.0,237966280,1.0
1570,6.0,241684503,1.0
1571,22.0,234131862,1.0
1572,9.0,234131862,1.0
1573,6.0,237790172,1.0
1574,6.0,241505643,1.0
1575,28.0,230185065,1.0
1576,4.0,233781706,1.0
1577,4.0,237434545,1.0
1578,1.0,241144459,1.0
1579,4.0,244912341,1.0
1580,5.0,248739096,1.0
1581,3.0,252625644,1.0
1582,8.0,252625644,1.0
1583,2.0,256572919,1.0
1584,18.0,252563967,1.0
1585,4.0,256510278,1.0
1586,3.0,260518251,1.0
1587,7.0,260518251,1.0
1588,1.0,264588848,1.0
1589,4.0,268723048,1.0
1590,28.0,256126655,1.0
1591,1.0,260128633,1.0
1592,4.0,264193142,1.0
1593,15.0,260065124,1.0
1594,7.0,260065124,1.0
1595,22.0,251938088,1.0
1596,22.0,244065022,1.0
1597,35.0,228810958,1.0
1598,5.0,232386129,1.0
1599,9.0,232386129,1.0
1600,9.0,232386129,1.0
1601,9.0,232386129,1.0
1602,2.0,236017162,1.0
1603,11.0,236017162,1.0
1604,4.0,239704930,1.0
1605,4.0,243450319,1.0
1606,14.0,239646407,1.0
1607,6.0,243390882,1.0
1608,12.0,243390882,1.0
1609,26.0,235784916,1.0
1610,6.0,239469055,1.0
1611,2.0,243210758,1.0
1612,18.0,239410589,1.0
1613,25.0,231929008,1.0
1614,2.0,235552898,1.0
1615,20.0,231872383,1.0
1616,2.0,235495388,1.0
1617,9.0,235495388,1.0
1618,3.0,239175003,1.0
1619,3.0,242912112,1.0
1620,8.0,242912112,1.0
1621,29.0,231525606,1.0
1622,26.0,224290430,1.0
1623,8.0,224290430,1.0
1624,2.0,227794967,1.0
1625,9.0,227794967,1.0
1626,1.0,231354263,1.0
1627,10.0,231354263,1.0
1628,19.0,227739352,1.0
1629,8.0,227739352,1.0
1630,3.0,231297779,1.0
1631,7.0,231297779,1.0
1632,6.0,234911806,1.0
1633,1.0,238582302,1.0
1634,7.0,238582302,1.0
1635,7.0,238582302,1.0
1636,18.0,234854453,1.0
1637,1.0,238524053,1.0
1638,1.0,242250991,1.0
1639,4.0,246036162,1.0
1640,11.0,246036162,1.0
1641,59.0,219125956,1.0
1642,10.0,219125956,1.0
1643,10.0,219125956,1.0
1644,8.0,219125956,1.0
1645,5.0,222549799,1.0
1646,1.0,226027139,1.0
1647,13.0,226027139,1.0
1648,8.0,226027139,1.0
1649,3.0,229558813,1.0
1650,7.0,229558813,1.0
1651,5.0,233145669,1.0
1652,22.0,225859866,1.0
1653,10.0,225859866,1.0
1654,8.0,225859866,1.0
1655,12.0,225859866,1.0
1656,10.0,225859866,1.0
1657,4.0,229388926,1.0
1658,6.0,232973127,1.0
1659,1.0,236613332,1.0
1660,18.0,232916248,1.0
1661,6.0,236555564,1.0
1662,10.0,236555564,1.0
1663,7.0,236555564,1.0
1664,2.0,240251744,1.0
1665,22.0,232743877,1.0
1666,20.0,229107253,1.0
1667,3.0,232687053,1.0
1668,3.0,236322788,1.0
1669,3.0,240015331,1.0
1670,4.0,243765570,1.0
1671,9.0,243765570,1.0
1672,7.0,243765570,1.0
1673,8.0,243765570,1.0
1674,1.0,247574407,1.0
1675,4.0,251442757,1.0
1676,15.0,247513963,1.0
1677,1.0,251381368,1.0
1678,5.0,255309201,1.0
1679,24.0,247330788,1.0
1680,8.0,247330788,1.0
1681,4.0,251195331,1.0
1682,2.0,255120258,1.0
1683,18.0,251134003,1.0
1684,1.0,255057971,1.0
1685,2.0,259043251,1.0
1686,26.0,250948149,1.0
1687,12.0,250948149,1.0
1688,4.0,254869213,1.0
1689,19.0,250886881,1.0
1690,45.0,231286343,1.0
1691,2.0,234900192,1.0
1692,4.0,238570507,1.0
1693,1.0,242298171,1.0
1694,10.0,242298171,1.0
1695,12.0,242298171,1.0
1696,2.0,246084079,1.0
1697,6.0,249929142,1.0
1698,1.0,253834284,1.0
1699,3.0,257800444,1.0
1700,2.0,261828575,1.0
1701,3.0,265919646,1.0
1702,6.0,270074640,1.0
1703,9.0,270074640,1.0
1704,4.0,274294556,1.0
1705,4.0,278580408,1.0
1706,2.0,282933226,1.0
1707,2.0,287354057,1.0
1708,4.0,291843964,1.0
1709,1.0,296404025,1.0
1710,3.0,301035337,1.0
1711,1.0,305739014,1.0
1712,2.0,310516186,1.0
1713,20.0,305664370,1.0
1714,23.0,296112358,1.0
1715,3.0,300739113,1.0
1716,7.0,300739113,1.0
1717,41.0,281942918,1.0
1718,11.0,281942918,1.0
1719,6.0,286348276,1.0
1720,27.0,277399892,1.0
1721,28.0,264396772,1.0
1722,18.0,260265572,1.0
1723,8.0,260265572,1.0
1724,1.0,264332221,1.0
1725,6.0,268462411,1.0
1726,38.0,251683510,1.0
1727,1.0,255616064,1.0
1728,1.0,259610065,1.0
1729,2.0,263666472,1.0
1730,1.0,267786260,1.0
1731,4.0,271970420,1.0
1732,3.0,276219957,1.0
1733,3.0,280535893,1.0
1734,11.0,280535893,1.0
1735,5.0,284919266,1.0
1736,14.0,280467402,1.0
1737,5.0,284849705,1.0
1738,37.0,267046598,1.0
1739,6.0,271219201,1.0
1740,2.0,275457001,1.0
1741,6.0,279761016,1.0
1742,22.0,271018484,1.0
1743,4.0,275253147,1.0
1744,6.0,279553977,1.0
1745,7.0,279553977,1.0
1746,26.0,270817915,1.0
1747,4.0,275049444,1.0
1748,8.0,275049444,1.0
1749,3.0,279347091,1.0
1750,10.0,279347091,1.0
1751,23.0,270617494,1.0
1752,4.0,274845892,1.0
1753,12.0,274845892,1.0
1754,3.0,279140359,1.0
1755,13.0,279140359,1.0
1756,14.0,274778790,1.0
1757,8.0,274778790,1.0
1758,4.0,279072208,1.0
1759,15.0,274711704,1.0
1760,4.0,279004074,1.0
1761,1.0,283363512,1.0
1762,8.0,283363512,1.0
1763,1.0,287791066,1.0
1764,19.0,283294330,1.0
1765,3.0,287720803,1.0
1766,4.0,292216440,1.0
1767,2.0,296782321,1.0
1768,15.0,292145097,1.0
1769,10.0,292145097,1.0
1770,20.0,287580329,1.0
1771,13.0,287580329,1.0
1772,29.0,274100001,1.0
1773,4.0,278382813,1.0
1774,2.0,282732544,1.0
1775,17.0,278314848,1.0
1776,15.0,273966178,1.0
1777,4.0,278246899,1.0
1778,17.0,273899291,1.0
1779,1.0,278178967,1.0
1780,7.0,278178967,1.0
1781,3.0,282525513,1.0
1782,3.0,286939974,1.0
1783,1.0,291423411,1.0
1784,1.0,295976901,1.0
1785,24.0,286727622,1.0
1786,12.0,286727622,1.0
1787,5.0,291207741,1.0
1788,20.0,286657620,1.0
1789,16.0,282178594,1.0
1790,4.0,286587634,1.0
1791,16.0,282109702,1.0
1792,8.0,282109702,1.0
1793,8.0,282109702,1.0
1794,43.0,260069881,1.0
1795,7.0,260069881,1.0
1796,3.0,264133472,1.0
1797,45.0,243498044,1.0
1798,4.0,247302700,1.0
1799,15.0,243438595,1.0
1800,38.0,228223682,1.0
1801,15.0,224657686,1.0
1802,9.0,224657686,1.0
1803,2.0,228167962,1.0
1804,8.0,228167962,1.0
1805,31.0,217472588,1.0
1806,10.0,217472588,1.0
1807,2.0,220870597,1.0
1808,6.0,224321700,1.0
1809,31.0,213806620,1.0
1810,1.0,217147348,1.0
1811,5.0,220540275,1.0
1812,18.0,217094333,1.0
1813,10.0,217094333,1.0
1814,1.0,220486431,1.0
1815,8.0,220486431,1.0
1816,11.0,220486431,1.0
1817,2.0,223931531,1.0
1818,2.0,227430461,1.0
1819,7.0,227430461,1.0
1820,5.0,230984061,1.0
1821,8.0,230984061,1.0
1822,21.0,223765809,1.0
1823,4.0,227262149,1.0
1824,5.0,230813120,1.0
1825,4.0,234419575,1.0
1826,7.0,234419575,1.0
1827,21.0,227093963,1.0
1828,3.0,230642306,1.0
1829,3.0,234246092,1.0
1830,5.0,237906187,1.0
1831,15.0,234188902,1.0
1832,3.0,237848103,1.0
1833,16.0,234131726,1.0
1834,10.0,234131726,1.0
1835,6.0,237790034,1.0
1836,3.0,241505503,1.0
1837,4.0,245279026,1.0
1838,4.0,249111510,1.0
1839,2.0,253003877,1.0
1840,4.0,256957062,1.0
1841,13.0,256957062,1.0
1842,18.0,252942107,1.0
1843,15.0,248989886,1.0
1844,10.0,248989886,1.0
1845,13.0,248989886,1.0
1846,3.0,252880352,1.0
1847,11.0,252880352,1.0
1848,2.0,256831607,1.0
1849,16.0,252818613,1.0
1850,3.0,256768903,1.0
1851,31.0,244732860,1.0
1852,5.0,248556810,1.0
1853,4.0,252440510,1.0
1854,20.0,248496127,1.0
1855,23.0,240730623,1.0
1856,3.0,244492038,1.0
1857,4.0,248312226,1.0
1858,3.0,252192104,1.0
1859,16.0,248251602,1.0
1860,1.0,252130533,1.0
1861,2.0,256070072,1.0
1862,8.0,256070072,1.0
1863,8.0,256070072,1.0
1864,42.0,236064597,1.0
1865,6.0,239753106,1.0
1866,2.0,243499248,1.0
1867,4.0,247303923,1.0
1868,7.0,247303923,1.0
1869,10.0,247303923,1.0
1870,2.0,251168046,1.0
1871,7.0,251168046,1.0
1872,10.0,251168046,1.0
1873,10.0,251168046,1.0
1874,1.0,255092546,1.0
1875,10.0,255092546,1.0
1876,14.0,251106724,1.0
1877,1.0,255030266,1.0
1878,9.0,255030266,1.0
1879,5.0,259015113,1.0
1880,1.0,263062224,1.0
1881,26.0,254841529,1.0
1882,7.0,254841529,1.0
1883,2.0,258823427,1.0
1884,1.0,262867543,1.0
1885,67.0,230009100,1.0
1886,8.0,230009100,1.0
1887,28.0,219227423,1.0
1888,1.0,222652851,1.0
1889,1.0,226131801,1.0
1890,12.0,226131801,1.0
1891,1.0,229665110,1.0
1892,7.0,229665110,1.0
1893,17.0,226076592,1.0
1894,1.0,229609038,1.0
1895,4.0,233196679,1.0
1896,14.0,229552980,1.0
1897,8.0,229552980,1.0
1898,4.0,233139745,1.0
1899,24.0,225854127,1.0
1900,6.0,229383097,1.0
1901,9.0,229383097,1.0
1902,1.0,232967207,1.0
1903,7.0,232967207,1.0
1904,3.0,236607319,1.0
1905,6.0,240304308,1.0
1906,21.0,232794798,1.0
1907,15.0,229157379,1.0
1908,2.0,232737963,1.0
1909,3.0,236374493,1.0
1910,12.0,236374493,1.0
1911,6.0,240067844,1.0
1912,5.0,243818904,1.0
1913,5.0,247628574,1.0
1914,11.0,247628574,1.0
1915,15.0,243759377,1.0
1916,1.0,247568117,1.0
1917,7.0,247568117,1.0
1918,1.0,251436368,1.0
1919,10.0,251436368,1.0
1920,8.0,251436368,1.0
1921,3.0,255365061,1.0
1922,4.0,259355140,1.0
1923,1.0,263407564,1.0
1924,19.0,259291820,1.0
1925,1.0,263343254,1.0
1926,2.0,267457992,1.0
1927,12.0,267457992,1.0
1928,11.0,267457992,1.0
